isin,list,last_date,cur,price_change,price_bid,price_ask,price_avg,price_open,price_close,price_high,price_low,yield_change,yield_bid,yield_ask,yield_avg,yield_open,yield_close,yield_high,yield_low,vol,snapshot_date,market
AMFSCRB2OER5,BBOND,2026-08-03,USD,-,99.7762,100.201,-,-,-,-,-,-,6.1500,5.8600,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMFSCRB2PER2,BBOND,2026-08-03,USD,-,99.6813,100.6267,-,-,-,-,-,-,6.3500,6.0500,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMFSTLB21ER4,BBOND,2026-08-03,AMD,-,100.65,100.6532,100.6532,100.6532,100.6532,100.6532,100.6532,-,12.6745,12.6730,12.6730,12.6730,12.6730,12.6730,12.6730,14,2026-08-03,corporate_bonds
AMGLBSB21ER0,ABOND,2026-08-03,AMD,-,103,103.7795,-,-,-,-,-,-,10.5152,10.1430,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMGLBSB22ER8,ABOND,2026-08-03,USD,-,101.0006,101.5783,-,-,-,-,-,-,7.7699,7.5000,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMGRUCB21ER1,BBOND,2026-08-03,AMD,-,104.9943,106.055,-,-,-,-,-,-,10.3000,9.8500,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMGRUCB22ER9,BBOND,2026-08-03,USD,-,99.9967,100.7185,-,-,-,-,-,-,6.5000,6.2000,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMHELCB21ER6,ABOND,2026-08-03,AMD,-,100.3449,100.3794,-,-,-,-,-,-,10.3001,10.2000,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMHELCB22ER4,ABOND,2026-08-03,USD,-,98.3453,99.017,-,-,-,-,-,-,8.1822,7.8000,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMHELCB23ER2,ABOND,2026-08-03,USD,0.0057,96.4961,97.5213,97.5213,97.5213,97.5213,97.5213,97.5213,0.0000,8.6018,8.2000,8.2000,8.2000,8.2000,8.2000,8.2000,91,2026-08-03,corporate_bonds
AMHELCB24ER0,ABOND,2026-08-03,USD,0.0049,95.7191,97.1311,97.1311,97.1311,97.1311,97.1311,97.1311,0.0000,8.6542,8.2500,8.2500,8.2500,8.2500,8.2500,8.2500,610,2026-08-03,corporate_bonds
AMHELCB25ER7,ABOND,2026-08-03,AMD,-1.2955,99.9951,101.1944,99.8963,101,99.9,101,99.4541,0.3780,10.7500,10.4000,10.7799,10.4564,10.7780,10.9096,10.4564,40,2026-08-03,corporate_bonds
AMHEZBB2GER6,BBOND,2026-08-03,AMD,-,100.308,100.7193,100.7193,100.7193,100.7193,100.7193,100.7193,-,9.9000,9.4466,9.4466,9.4466,9.4466,9.4466,9.4466,503,2026-08-03,corporate_bonds
AMHEZBB2HER4,BBOND,2026-08-03,USD,-,99.9049,100.1229,-,-,-,-,-,-,5.0999,4.8664,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMHEZBB2IER2,BBOND,2026-08-03,AMD,-,101.7618,102.4268,-,-,-,-,-,-,9.7600,9.3050,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMHEZBB2JER0,BBOND,2026-08-03,USD,-,99.4364,99.8451,99.8451,99.8451,99.8451,99.8451,99.8451,-,5.8740,5.6000,5.6000,5.6000,5.6000,5.6000,5.6000,57,2026-08-03,corporate_bonds
AMHEZBB2KER8,BBOND,2026-08-03,USD,-,101.4314,102.3062,-,-,-,-,-,-,5.8000,5.5300,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMHEZBB2LER6,BBOND,2026-08-03,AMD,0.0341,101.9175,102.6358,102.6358,102.6358,102.6358,102.6358,102.6358,-0.0289,9.7300,9.2711,9.2711,9.2711,9.2711,9.2711,9.2711,1600,2026-08-03,corporate_bonds
AMHEZBB2MER4,BBOND,2026-08-03,AMD,-,102.1549,102.981,-,-,-,-,-,-,9.5500,9.1000,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMHEZBB2NER2,BBOND,2026-08-03,USD,-,99.5983,100.1294,-,-,-,-,-,-,5.7000,5.4312,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMHEZBB2OER0,BBOND,2026-08-03,AMD,-,101.9895,102.8582,-,-,-,-,-,-,9.4455,9.0000,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMHEZBB2PER7,BBOND,2026-08-03,USD,-,99.3643,99.9963,-,-,-,-,-,-,5.7695,5.5000,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMHEZBB2QER5,BBOND,2026-08-03,AMD,-,101.4307,102.441,-,-,-,-,-,-,9.6000,9.1520,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMHEZBB2RER3,BBOND,2026-08-03,AMD,-0.0019,100.0602,101.1054,101.1054,101.1054,101.1054,101.1054,101.1054,0.0000,9.9655,9.5000,9.5000,9.5000,9.5000,9.5000,9.5000,2315,2026-08-03,corporate_bonds
AMHSKAB21ER2,BBOND,2026-08-03,AMD,-,99.7373,100.6981,-,-,-,-,-,-,11.9000,11.3500,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMINECB2DER5,ABOND,2026-08-03,USD,-,100.0025,100.0092,-,-,-,-,-,-,4.4013,4.1956,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMINECB2FER0,ABOND,2026-08-03,USD,-,99.5182,99.736,-,-,-,-,-,-,5.2999,5.0500,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMINECB2HER6,ABOND,2026-08-03,AMD,-,100.6374,100.79,-,-,-,-,-,-,8.3001,7.9088,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMINECB2IER4,ABOND,2026-08-03,AMD,-,102.3917,102.8801,-,-,-,-,-,-,8.6000,8.2200,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMINECB2JER2,ABOND,2026-08-03,USD,-,99.8387,100.1043,-,-,-,-,-,-,5.4000,5.1500,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMINECB2KER0,ABOND,2026-08-03,USD,-,102.1219,102.481,-,-,-,-,-,-,4.3000,4.1000,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMINECB2LER8,ABOND,2026-08-03,AMD,0.7349,101.6272,102.3697,102.3697,102.3697,102.3697,102.3697,102.3697,-0.4300,9.5300,9.1000,9.1000,9.1000,9.1000,9.1000,9.1000,100,2026-08-03,corporate_bonds
AMINECB2MER6,ABOND,2026-08-03,USD,-,99.7688,100.2558,-,-,-,-,-,-,5.3680,5.1180,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMINECB2NER4,ABOND,2026-08-03,AMD,-,101.5239,102.4736,-,-,-,-,-,-,9.5000,9.0478,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMINECB2OER2,ABOND,2026-08-03,USD,-,99.8836,100.4367,-,-,-,-,-,-,5.3000,5.0477,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMINECB2PER9,ABOND,2026-08-03,AMD,-,101.1514,102.1823,-,-,-,-,-,-,9.4900,9.0500,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMINECB2QER7,ABOND,2026-08-03,USD,-,99.7396,100.1801,-,-,-,-,-,-,5.1426,4.9000,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMINECB2RER5,ABOND,2026-08-03,USD,-,99.9926,100.5887,-,-,-,-,-,-,5.0000,4.7620,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMINTMB21ER7,ABOND,2026-08-03,AMD,-,101.8784,102.9422,102.5948,102.9422,101.9,102.9422,101.9,-,10.9621,10.4500,10.6172,10.4500,10.9516,10.9516,10.4500,15,2026-08-03,corporate_bonds
AMINTMB22ER5,ABOND,2026-08-03,USD,-,100.5009,101.2687,-,-,-,-,-,-,7.6577,7.3000,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMINTMB23ER3,ABOND,2026-08-03,AMD,-0.0049,101.696,102.9236,101.696,101.696,101.696,101.696,101.696,0.0001,10.9621,10.4500,10.9621,10.9621,10.9621,10.9621,10.9621,11,2026-08-03,corporate_bonds
AMKMJOB21ER2,BBOND,2026-08-03,AMD,-,105.47,106.4923,-,-,-,-,-,-,10.0000,9.5500,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMKTELB21ER4,BBOND,2026-08-03,USD,-,0,0,99.9259,0,0,0,0,-,0.0000,0.0000,7.7000,0.0000,0.0000,0.0000,0.0000,500,2026-08-03,corporate_bonds
AMLUYSB23ER9,BBOND,2026-08-03,USD,-,100.4753,100.7553,-,-,-,-,-,-,7.4000,7.0600,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMLUYSB24ER7,BBOND,2026-08-03,AMD,-,102.6341,103.4525,-,-,-,-,-,-,10.4000,9.9200,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMLUYSB25ER4,BBOND,2026-08-03,USD,-,100.4881,100.6987,-,-,-,-,-,-,7.6500,7.5000,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMMTGRB21ER2,BBOND,2026-08-03,AMD,-,107.7375,109.6464,-,-,-,-,-,-,10.7939,10.2800,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMNAGCB21SH3,BBOND,2026-08-03,AMD,-,102.3653,103.68,-,-,-,-,-,-,12.8974,12.3007,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMNMCCB2PER5,ABOND,2026-08-03,AMD,-,101.2684,101.3976,-,-,-,-,-,-,7.5000,7.1565,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMNMCCB2QER3,ABOND,2026-08-03,AMD,-,101.5309,101.7481,-,-,-,-,-,-,7.5001,7.1565,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMNMCCB2RER1,ABOND,2026-08-03,AMD,-,102.4683,102.8553,-,-,-,-,-,-,7.3000,6.9657,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMNMCCB2SER9,ABOND,2026-08-03,AMD,-,102.2149,102.8138,-,-,-,-,-,-,8.3000,7.9199,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMNMCCB2TER7,ABOND,2026-08-03,AMD,-,104.8636,105.3871,-,-,-,-,-,-,7.6500,7.5100,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMNMCCB2UER5,ABOND,2026-08-03,AMD,-,101.9421,103.5021,-,-,-,-,-,-,8.5000,8.1107,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMNOUTB21ER8,BBOND,2026-08-03,AMD,-,100.9883,101.8349,-,-,-,-,-,-,12.3001,11.7144,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMNSANB21ER4,BBOND,2026-08-03,AMD,-,99.993,101.2,-,-,-,-,-,-,12.0000,11.4286,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMPROMB2CER0,BBOND,2026-08-03,USD,-,99.9497,100.1885,-,-,-,-,-,-,5.3024,5.0500,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMPROMB2DER8,BBOND,2026-08-03,AMD,0.4205,100.5496,100.9753,100.9753,100.9753,100.9753,100.9753,100.9753,-0.4594,9.6500,9.1906,9.1906,9.1906,9.1906,9.1906,9.1906,150,2026-08-03,corporate_bonds
AMPROMB2EER6,BBOND,2026-08-03,USD,-,99.7247,99.9982,-,-,-,-,-,-,5.2450,5.0000,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMPROMB2FER3,BBOND,2026-08-03,AMD,-,100.5423,101.0265,-,-,-,-,-,-,9.4935,9.0500,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMRENSB21ER7,BBOND,2026-08-03,AMD,-,99.5357,100.7391,100.7391,100.7391,100.7391,100.7391,100.7391,-,12.2209,11.6500,11.6500,11.6500,11.6500,11.6500,11.6500,20,2026-08-03,corporate_bonds
AMRENSB22ER5,BBOND,2026-08-03,USD,-,99.5954,100.4456,-,-,-,-,-,-,8.1822,7.8000,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMRENSB23ER3,BBOND,2026-08-03,USD,-,99.2437,100.7376,-,-,-,-,-,-,8.7067,8.3000,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMSTAMB21ER3,BBOND,2026-08-03,AMD,-,102.6786,103.7251,-,-,-,-,-,-,12.0000,11.4286,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMSTIGB21ER8,BBOND,2026-08-03,AMD,-,90.411,95.62,97.3576,97.3576,97.3576,97.3576,97.3576,-,20.1632,16.0000,14.6800,14.6800,14.6800,14.6800,14.6800,1,2026-08-03,corporate_bonds
AMSWISB2FER5,BBOND,2026-08-03,AMD,-,99.9963,100.0489,-,-,-,-,-,-,8.3997,8.0502,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMSWISB2HER1,BBOND,2026-08-03,AMD,-,102.3009,102.6231,-,-,-,-,-,-,8.7718,8.3700,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMSWISB2IER9,BBOND,2026-08-03,USD,-,100.9142,101.0974,100.9142,100.9142,100.9142,100.9142,100.9142,-,4.8500,4.6240,4.8500,4.8500,4.8500,4.8500,4.8500,430,2026-08-03,corporate_bonds
AMSWISB2JER7,BBOND,2026-08-03,EUR,-,101.8573,101.9432,-,-,-,-,-,-,2.2200,2.1165,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMSWISB2KER5,BBOND,2026-08-03,AMD,-,100.2887,100.3742,-,-,-,-,-,-,8.5000,8.1001,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMSWISB2LER3,BBOND,2026-08-03,AMD,-,101.1356,101.5355,-,-,-,-,-,-,8.8116,8.4000,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMSWISB2MER1,BBOND,2026-08-03,AMD,-,101.2385,101.9831,-,-,-,-,-,-,9.4410,9.0000,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMSWISB2NER9,BBOND,2026-08-03,USD,-,101.4513,101.713,101.4513,101.4513,101.4513,101.4513,101.4513,-,4.7500,4.5290,4.7500,4.7500,4.7500,4.7500,4.7500,830,2026-08-03,corporate_bonds
AMSWISB2OER7,BBOND,2026-08-03,USD,-,101.3745,101.8234,-,-,-,-,-,-,5.4548,5.2000,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMSWISB2PER4,BBOND,2026-08-03,EUR,-,103.4202,103.6839,-,-,-,-,-,-,3.0840,2.9400,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMSWISB2QER2,BBOND,2026-08-03,AMD,-,100.6521,101.6581,-,-,-,-,-,-,9.7000,9.2425,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMSWISB2RER0,BBOND,2026-08-03,AMD,-,101.8389,102.9516,-,-,-,-,-,-,9.4935,9.0500,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMSWISB2SER8,BBOND,2026-08-03,AMD,-,101.724,103.2169,-,-,-,-,-,-,9.9445,9.4800,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMTMHDB21ER0,BBOND,2026-08-03,AMD,-,103.4343,104.8815,-,-,-,-,-,-,10.7574,10.2500,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMTMHDB22ER8,BBOND,2026-08-03,USD,-,101.1435,102.323,102.3246,102.3246,102.3246,102.3246,102.3246,-,8.6000,8.1949,8.1944,8.1944,8.1944,8.1944,8.1944,5,2026-08-03,corporate_bonds
AMTMHDB23ER6,BBOND,2026-08-03,USD,-,100.9088,101.7053,-,-,-,-,-,-,8.4485,8.1874,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMUNIBB2LER9,BBOND,2026-08-03,AMD,-,100.2035,100.2396,-,-,-,-,-,-,8.6008,8.1942,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMUNIBB2MER7,BBOND,2026-08-03,USD,-,100.078,100.0951,-,-,-,-,-,-,4.0999,3.9073,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMUNIBB2NER5,BBOND,2026-08-03,AMD,-,100.3299,100.3967,-,-,-,-,-,-,8.6607,8.2498,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMUNIBB2OER3,BBOND,2026-08-03,AMD,-,100.9942,101.1973,100.9942,100.9942,100.9942,100.9942,100.9942,-,8.9209,8.5003,8.9209,8.9209,8.9209,8.9209,8.9209,1500,2026-08-03,corporate_bonds
AMUNIBB2PER0,BBOND,2026-08-03,USD,-,99.7574,99.883,-,-,-,-,-,-,5.5003,5.2409,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMUNIBB2QER8,BBOND,2026-08-03,USD,-,99.5915,99.8174,-,-,-,-,-,-,5.4501,5.2000,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMUNIBB2RER6,BBOND,2026-08-03,AMD,-,100.3924,100.748,-,-,-,-,-,-,9.3000,8.9000,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMUNIBB2SER4,BBOND,2026-08-03,USD,-,99.5516,100.7628,-,-,-,-,-,-,6.3500,6.0800,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMUNIBB2TER2,BBOND,2026-08-03,AMD,-,116.5516,122,122.15,122.15,122.15,122.15,122.15,-,-,-,0.0000,-,-,-,-,285,2026-08-03,corporate_bonds
AMUNIBB2UER0,BBOND,2026-08-03,USD,-,100.1146,105.0587,105.0587,105.0587,105.0587,105.0587,105.0587,-,-,-,0.0000,-,-,-,-,100,2026-08-03,corporate_bonds
AMUNIBBM1ER9,BBOND,2026-08-03,AMD,-,116.5132,120,121.8608,121.88,116.5132,122.3193,116.5132,-,-,-,0.0000,-,-,-,-,2748,2026-08-03,corporate_bonds
AMUNIBBM2ER7,BBOND,2026-08-03,USD,-,99.7491,100.4283,-,-,-,-,-,-,5.7000,5.4286,-,-,-,-,-,0,2026-08-03,corporate_bonds
AMVAGAB21ER9,BBOND,2026-08-03,AMD,-,104.2825,105.2597,-,-,-,-,-,-,10.3000,9.8140,-,-,-,-,-,0,2026-08-03,corporate_bonds
XS3239201414,BBOND,2026-08-03,USD,-,-,101.4648,-,-,-,-,-,-,-,6.2188,-,-,-,-,-,0,2026-08-03,corporate_bonds
